id_pedido,fecha,id_cliente,id_producto,categoria,region,segmento,cantidad,precio_unit,descuento,ratio_costo
3290,2023-05-21,111,2342,Hogar,Oeste,Online,4,390.15,0.25,0.576
3291,2023-03-06,227,2412,Electrónica,Oeste,Retail,19,385.14,0.15,0.655
3292,2023-11-17,707,2033,Libros,Norte,Retail,4,45.35,0.05,0.663
3293,2023-06-05,191,2096,Electrónica,Este,Corporativo,9,120.12,0.15,0.479
3294,2023-11-11,752,2168,Hogar,Este,Corporativo,1,481.32,0.25,0.435
3295,2023-10-01,642,2168,Libros,Oeste,Online,1,252.84,0.1,0.535
3296,2023-02-17,631,2150,Hogar,Norte,Corporativo,19,201.94,0.05,0.721
3297,2023-09-15,757,2070,Libros,Este,Mayorista,3,420.77,0.15,0.591
3298,2023-11-25,546,2002,Alimentos,Centro,Mayorista,10,48.23,0.05,0.512
3299,2023-03-28,489,2313,Belleza,Sur,Online,12,211.39,0.1,0.513
3300,2023-10-31,771,2031,Alimentos,Sur,Retail,18,190.97,0.2,0.446
3301,2023-10-25,142,2286,Ropa,Sur,Online,14,178.18,0.1,0.566
3302,2023-03-20,353,2081,Ropa,Oeste,Corporativo,10,157.31,0.0,0.677
3303,2023-03-29,229,2042,Libros,Sur,Retail,10,108.99,0.05,0.739
3304,2023-12-04,159,2390,Electrónica,Sur,Retail,18,90.59,0.1,0.576
3305,2023-11-16,762,2104,Belleza,Centro,Retail,1,322.0,0.2,0.459
3306,2023-11-06,566,2000,Deportes,Este,Corporativo,15,460.1,0.2,0.639
3307,2023-06-22,386,2060,Deportes,Centro,Mayorista,8,256.88,0.1,0.665
3308,2023-10-16,616,2269,Electrónica,Oeste,Mayorista,3,152.5,0.15,0.425
3309,2023-01-22,566,2179,Electrónica,Sur,Corporativo,18,83.78,0.1,0.698
3310,2023-01-15,444,2223,Alimentos,Este,Corporativo,9,415.92,0.2,0.69
3311,2023-02-11,741,2005,Deportes,Sur,Online,16,485.89,0.1,0.565
3312,2023-01-24,481,2102,Libros,Sur,Online,15,177.83,0.0,0.596
3313,2023-11-25,789,2009,Hogar,Oeste,Mayorista,5,149.02,0.15,0.65
3314,2023-10-23,352,2070,Ropa,Sur,Corporativo,13,302.74,0.1,0.637
3315,2023-05-16,155,2089,Hogar,Norte,Online,7,388.79,0.2,0.406
3316,2023-11-30,562,2225,Alimentos,Este,Corporativo,16,230.42,0.1,0.443
3317,2023-04-18,556,2157,Deportes,Este,Corporativo,7,316.89,0.1,0.457
3318,2023-10-20,182,2227,Belleza,Norte,Mayorista,16,359.69,0.05,0.664
3319,2023-08-02,198,2404,Electrónica,Oeste,Mayorista,13,480.49,0.1,0.554
3320,2023-11-13,248,2125,Belleza,Sur,Corporativo,17,86.69,0.0,0.591
3321,2023-11-24,428,2443,Belleza,Sur,Retail,9,498.7,0.2,0.67
3322,2023-01-16,255,2208,Deportes,Este,Retail,12,199.12,0.25,0.519
3323,2023-09-12,289,2096,Libros,Oeste,Corporativo,13,362.98,0.05,0.662
3324,2023-11-18,593,2073,Alimentos,Oeste,Mayorista,9,288.35,0.25,0.555
3325,2023-10-07,362,2114,Electrónica,Oeste,Retail,5,245.9,0.1,0.532
3326,2023-05-29,179,2190,Hogar,Sur,Mayorista,7,350.55,0.15,0.517
3327,2023-11-25,499,2494,Libros,Oeste,Retail,1,200.9,0.0,0.738
3328,2023-06-04,708,2169,Hogar,Norte,Corporativo,4,67.42,0.0,0.67
3329,2023-09-05,359,2306,Ropa,Centro,Online,4,247.0,0.0,0.407
3330,2023-05-06,714,2447,Alimentos,Oeste,Online,16,263.35,0.05,0.735
3331,2023-12-17,651,2203,Libros,Centro,Mayorista,5,104.94,0.1,0.671
3332,2023-07-27,200,2055,Libros,Sur,Mayorista,4,468.13,0.0,0.452
3333,2023-06-02,458,2207,Hogar,Oeste,Retail,6,117.6,0.1,0.427
3334,2023-08-21,479,2040,Electrónica,Este,Corporativo,3,207.57,0.15,0.508
3335,2023-02-07,320,2031,Ropa,Sur,Retail,8,81.69,0.1,0.618
3336,2023-12-19,519,2014,Hogar,Norte,Corporativo,17,270.22,0.25,0.616
3337,2023-01-31,223,2061,Libros,Norte,Corporativo,18,157.28,0.1,0.497
3338,2023-03-22,521,2154,Alimentos,Centro,Mayorista,18,247.19,0.1,0.556
3339,2023-08-14,330,2283,Libros,Centro,Online,12,116.19,0.2,0.474
3340,2023-08-01,789,2208,Deportes,Este,Online,1,31.62,0.25,0.418
3341,2023-09-05,162,2319,Alimentos,Este,Mayorista,12,390.72,0.05,0.581
3342,2023-08-26,584,2493,Alimentos,Norte,Online,11,322.34,0.1,0.521
3343,2023-04-15,727,2186,Libros,Oeste,Mayorista,13,173.67,,0.59
3344,2023-06-24,673,2497,Electrónica,Norte,Retail,3,28.51,0.2,0.731
3345,2023-11-07,582,2441,Alimentos,Norte,Corporativo,8,433.46,0.1,0.45
3346,2023-03-15,618,2129,Deportes,Este,Online,3,89.05,0.2,0.401
3347,2023-06-10,254,2126,Hogar,Centro,Online,17,465.72,0.05,0.427
3348,2023-06-13,191,2291,Electrónica,Este,Retail,13,241.9,,0.562
3349,2023-06-26,625,2113,Electrónica,Este,Retail,10,173.49,0.0,0.647
3350,2023-07-24,554,2198,Electrónica,Este,Online,17,372.17,0.1,0.603
3351,2023-03-08,697,2012,Alimentos,Norte,Online,3,439.04,0.0,0.573
3352,2023-07-09,744,2270,Electrónica,Oeste,Mayorista,13,188.5,0.15,0.524
3353,2023-09-21,609,2088,Libros,Norte,Mayorista,6,206.64,0.2,0.508
3354,2023-10-15,282,2214,Electrónica,Sur,Online,14,219.41,0.2,0.532
3355,2023-02-24,485,2443,Deportes,Este,Mayorista,10,461.55,0.2,0.614
3356,2023-06-13,673,2277,Ropa,Este,Retail,16,347.82,0.25,0.459
3357,2023-05-04,504,2446,Deportes,Sur,Corporativo,18,127.58,,0.67
3358,2023-08-27,345,2473,Alimentos,Este,Mayorista,13,96.57,0.25,0.601
3359,2023-03-04,690,2480,Electrónica,Este,Corporativo,10,119.03,0.0,0.494
3360,2023-05-17,760,2202,Electrónica,Este,Mayorista,6,135.46,0.15,0.575
3361,2023-08-19,749,2073,Libros,Sur,Online,10,118.94,0.05,0.737
3362,2023-05-07,570,2024,Hogar,Norte,Mayorista,5,330.96,0.05,0.407
3363,2023-03-14,522,2100,Electrónica,Este,Corporativo,6,62.39,0.1,0.47
3364,2023-02-19,164,2175,Belleza,Oeste,Corporativo,7,196.74,0.15,0.557
3365,2023-01-26,112,2426,Deportes,Sur,Online,11,314.4,0.2,0.623
3366,2023-05-29,312,2116,Alimentos,Centro,Corporativo,16,148.98,0.25,0.474
3367,2023-07-16,341,2165,Ropa,Sur,Online,12,37.31,0.2,0.726
3368,2023-11-12,592,2040,Electrónica,Norte,Online,12,45.5,0.1,0.625
3369,2023-08-03,312,2428,Ropa,Sur,Corporativo,5,67.35,0.25,0.707
3370,2023-05-08,792,2343,Electrónica,Centro,Retail,16,418.74,0.2,0.515
3371,2023-03-23,437,2423,Alimentos,Oeste,Corporativo,6,330.64,0.0,0.69
3372,2023-06-17,272,2365,Hogar,Centro,Corporativo,9,36.94,0.2,0.532
3373,2023-10-23,771,2119,Deportes,Sur,Mayorista,5,198.58,0.25,0.488
3374,2023-06-10,263,2096,Alimentos,Centro,Corporativo,16,142.9,0.0,0.719
3375,2023-04-08,564,2144,Ropa,Sur,Mayorista,18,291.13,0.1,0.432
3376,2023-03-23,596,2215,Electrónica,Oeste,Mayorista,19,263.79,0.1,0.73
3377,2023-09-13,799,2228,Ropa,Oeste,Corporativo,12,243.16,0.0,0.56
3378,2023-09-21,494,2312,Deportes,Norte,Online,2,160.68,0.25,0.747
3379,2023-08-28,407,2129,Belleza,Oeste,Retail,10,73.21,0.25,0.589
3380,2023-09-13,282,2351,Alimentos,Este,Corporativo,12,372.48,0.2,0.665
3381,2023-06-07,728,2376,Ropa,Centro,Corporativo,14,440.53,,0.402
3382,2023-09-12,609,2317,Ropa,Centro,Online,18,472.35,0.1,0.574
3383,2023-01-12,645,2471,Deportes,Sur,Mayorista,19,34.02,0.0,0.658
3384,2023-02-16,663,2136,Belleza,Oeste,Online,6,371.25,0.1,0.674
3385,2023-07-21,723,2323,Electrónica,Norte,Online,5,364.62,0.2,0.455
3386,2023-09-16,693,2336,Belleza,Norte,Mayorista,16,473.82,0.1,0.547
3387,2023-08-23,326,2272,Ropa,Norte,Corporativo,14,130.19,0.0,0.547
3388,2023-05-04,535,2116,Deportes,Este,Online,13,372.38,0.2,0.436
3389,2023-04-21,521,2305,Electrónica,Oeste,Online,2,32.04,0.15,0.555
3390,2023-10-26,653,2367,Belleza,Norte,Corporativo,2,317.47,0.0,0.682
3391,2023-06-30,120,2093,Belleza,Este,Corporativo,12,178.67,0.15,0.505
3392,2023-01-25,653,2167,Belleza,Centro,Retail,1,,0.1,0.551
3393,2023-01-26,496,2441,Hogar,Sur,Online,19,432.34,0.2,0.736
3394,2023-05-25,724,2202,Electrónica,Oeste,Retail,16,185.59,0.1,0.411
3395,2023-09-11,204,2340,Belleza,Oeste,Mayorista,7,265.17,0.2,0.607
3396,2023-11-02,291,2148,Hogar,Centro,Corporativo,7,63.12,0.05,0.66
3397,2023-12-01,116,2401,Alimentos,Oeste,Corporativo,16,211.37,0.1,0.666
3398,2023-12-11,219,2182,Deportes,Oeste,Retail,6,183.6,0.1,0.651
3399,2023-08-29,492,2412,Belleza,Oeste,Online,18,95.65,0.1,0.654
3400,2023-05-27,524,2151,Electrónica,Oeste,Mayorista,1,447.77,0.25,0.421
3401,2023-10-02,228,2073,Hogar,Este,Online,1,78.3,0.0,0.587
3402,2023-01-05,229,2364,Hogar,Este,Online,14,319.69,0.25,0.674
3403,2023-02-25,671,2400,Alimentos,Sur,Retail,6,445.62,0.2,0.433
3404,2023-08-09,659,2273,Libros,Oeste,Online,6,456.42,0.2,0.404
3405,2023-03-10,128,2041,Deportes,Centro,Retail,4,397.65,0.2,0.685
3406,2023-05-16,196,2495,Libros,Norte,Corporativo,12,92.19,0.0,0.649
3407,2023-07-07,109,2211,Electrónica,Sur,Corporativo,18,409.63,0.2,0.544
3408,2023-07-26,341,2100,Deportes,Norte,Corporativo,10,141.9,0.25,0.729
3409,2023-07-07,331,2044,Alimentos,Norte,Mayorista,3,461.59,0.25,0.668
3410,2023-01-24,383,2081,Electrónica,Oeste,Mayorista,3,356.0,,0.739
3411,2023-07-25,299,2016,Deportes,Centro,Online,8,393.71,0.15,0.725
3412,2023-01-27,178,2072,Deportes,Norte,Retail,1,47.09,0.05,0.568
3413,2023-10-19,272,2013,Libros,Norte,Online,18,293.47,0.2,0.664
3414,2023-10-15,566,2432,Electrónica,Sur,Corporativo,15,411.47,0.0,0.634
3415,2023-04-10,680,2156,Alimentos,Centro,Online,17,431.49,0.0,0.684
3416,2023-07-05,515,2222,Alimentos,Centro,Online,11,19.17,0.2,0.676
3417,2023-10-11,548,2131,Electrónica,Norte,Online,13,469.88,0.15,0.454
3418,2023-05-28,186,2337,Electrónica,Centro,Corporativo,10,26.45,,0.482
3419,2023-02-07,200,2403,Hogar,Sur,Retail,13,309.19,0.2,0.493
3420,2023-07-17,107,2375,Ropa,Sur,Online,17,348.23,0.0,0.686
3421,2023-09-16,299,2375,Libros,Sur,Corporativo,1,58.14,0.05,0.684
3422,2023-08-19,604,2046,Electrónica,Oeste,Mayorista,16,28.77,0.15,0.573
3423,2023-10-09,186,2106,Electrónica,Norte,Retail,16,393.53,0.2,0.603
3424,2023-05-24,142,2107,Ropa,Centro,Corporativo,3,195.41,0.05,0.689
3425,2023-11-16,484,2264,Ropa,Sur,Online,2,58.02,0.2,0.509
3426,2023-12-15,720,2204,Deportes,Norte,Corporativo,6,382.52,0.15,0.418
3427,2023-11-09,534,2078,Belleza,Norte,Retail,11,425.34,0.0,0.569
3428,2023-03-02,507,2154,Alimentos,Oeste,Online,3,295.76,0.25,0.72
3429,2023-03-07,582,2270,Libros,Centro,Mayorista,1,84.81,0.25,0.677
3430,2023-02-19,763,2475,Deportes,Centro,Mayorista,11,12.54,0.15,0.528
3431,2023-07-21,116,2484,Electrónica,Sur,Mayorista,13,351.9,0.1,0.423
3432,2023-07-11,744,2246,Ropa,Sur,Corporativo,5,277.32,0.25,0.623
3433,2023-06-23,247,2018,Hogar,Norte,Retail,18,327.14,0.2,0.692
3434,2023-10-13,376,2345,Alimentos,Centro,Mayorista,15,407.53,0.05,0.633
3435,2023-07-07,331,2435,Deportes,Centro,Online,18,219.94,0.05,0.549
3436,2023-03-15,465,2025,Hogar,Sur,Online,15,66.64,0.25,0.443
3437,2023-04-12,327,2216,Alimentos,Este,Online,7,470.29,0.15,0.719
3438,2023-11-05,750,2153,Belleza,Norte,Corporativo,17,274.9,0.15,0.497
3439,2023-09-18,535,2153,Belleza,Centro,Retail,8,309.57,0.15,0.479
3440,2023-07-25,498,2173,Hogar,Oeste,Retail,13,467.04,0.05,0.686
3441,2023-09-14,310,2091,Ropa,Oeste,Mayorista,16,466.13,0.0,0.743
3442,2023-01-21,490,2432,Deportes,Este,Retail,10,288.19,0.05,0.631
3443,2023-01-24,598,2337,Deportes,Sur,Online,14,152.32,0.0,0.619
3444,2023-01-20,639,2479,Belleza,Sur,Online,6,498.57,0.15,0.512
3445,2023-03-12,662,2180,Alimentos,Sur,Corporativo,7,342.0,0.1,0.407
3446,2024-01-01,590,2130,Hogar,Oeste,Online,6,207.18,0.05,0.467
3447,2023-06-20,541,2449,Ropa,Sur,Retail,17,282.12,0.15,0.605
3448,2023-08-31,360,2480,Electrónica,Oeste,Online,8,210.84,0.05,0.453
3449,2023-09-23,449,2297,Deportes,Este,Mayorista,12,444.71,,0.709
3450,2023-08-22,451,2274,Electrónica,Norte,Corporativo,4,243.84,0.05,0.466
3451,2023-03-18,619,2272,Ropa,Centro,Corporativo,10,412.65,0.2,0.583
3452,2023-11-07,419,2491,Belleza,Este,Retail,6,420.89,0.05,0.579
3453,2023-09-21,237,2416,Deportes,Oeste,Online,7,413.04,0.2,0.611
3454,2023-03-13,649,2075,Deportes,Este,Online,8,362.48,0.0,0.515
3455,2023-06-17,722,2176,Hogar,Centro,Retail,3,428.16,0.05,0.706
3456,2023-11-10,467,2183,Electrónica,Norte,Retail,8,196.68,0.0,0.556
3457,2023-06-13,319,2318,Belleza,Centro,Mayorista,15,61.76,0.1,0.645
3458,2023-03-25,436,2130,Hogar,Oeste,Retail,1,422.01,0.25,0.623
3459,2023-07-21,322,2362,Libros,Centro,Online,13,251.59,0.25,0.441
3460,2023-11-12,747,2048,Electrónica,Este,Mayorista,18,68.05,0.2,0.618
3461,2023-06-03,459,2054,Electrónica,Sur,Corporativo,15,62.08,0.05,0.593
3462,2023-10-31,428,2153,Libros,Este,Online,7,83.82,0.25,0.715
3463,2023-06-22,562,2354,Ropa,Oeste,Corporativo,15,376.73,0.0,0.708
3464,2023-09-17,660,2199,Ropa,Norte,Corporativo,3,356.87,0.25,0.453
3465,2023-09-18,481,2307,Deportes,Centro,Corporativo,14,105.89,0.25,0.429
3466,2023-09-30,689,2355,Alimentos,Norte,Online,4,424.23,0.15,0.503
3467,2023-09-08,716,2372,Hogar,Oeste,Corporativo,4,144.24,0.25,0.745
3468,2023-12-29,268,2117,Alimentos,Centro,Online,3,397.53,0.0,0.408
3469,2023-10-16,316,2262,Deportes,Este,Corporativo,5,246.96,0.25,0.636
3470,2023-06-03,477,2045,Alimentos,Este,Retail,11,367.12,0.05,0.613
3471,2023-09-01,218,2301,Electrónica,Oeste,Retail,8,193.79,0.25,0.626
3472,2023-01-09,289,2355,Electrónica,Centro,Online,2,176.83,0.1,0.476
3473,2023-07-08,469,2399,Libros,Este,Corporativo,16,421.47,0.25,0.479
3474,2023-06-19,248,2407,Libros,Oeste,Corporativo,10,22.47,0.2,0.551
3475,2023-12-11,775,2188,Deportes,Oeste,Corporativo,18,487.49,0.15,0.434
3476,2023-02-26,751,2309,Deportes,Norte,Retail,7,325.85,0.0,0.426
3477,2023-08-02,587,2317,Belleza,Este,Corporativo,5,219.08,0.25,0.431
3478,2023-10-26,473,2128,Deportes,Centro,Corporativo,7,315.89,0.25,0.601
3479,2023-06-07,792,2048,Electrónica,Este,Online,6,65.76,0.05,0.539
3480,2023-12-19,259,2024,Alimentos,Este,Corporativo,1,259.46,0.05,0.503
3481,2023-11-19,450,2265,Hogar,Este,Retail,11,492.62,0.2,0.511
3482,2023-01-14,387,2117,Belleza,Oeste,Corporativo,13,121.46,0.15,0.473
3483,2023-11-02,387,2463,Belleza,Sur,Retail,12,362.53,0.0,0.544
3484,2023-08-31,325,2143,Belleza,Sur,Retail,1,220.31,0.0,0.471
3485,2023-05-16,622,2441,Deportes,Norte,Mayorista,15,327.97,0.0,0.644
3486,2023-12-02,621,2199,Deportes,Este,Retail,1,106.42,0.2,0.443
3487,2023-10-24,372,2156,Electrónica,Sur,Mayorista,3,237.88,0.2,0.732
3488,2023-10-23,501,2486,Hogar,Norte,Mayorista,15,490.15,0.25,0.431
3489,2023-04-27,282,2347,Electrónica,Oeste,Corporativo,9,101.67,0.15,0.73
3490,2023-01-27,764,2133,Hogar,Este,Mayorista,14,320.04,0.0,0.692
3491,2023-10-26,587,2399,Electrónica,Centro,Online,8,289.92,0.0,0.638
3492,2023-09-03,223,2147,Alimentos,Oeste,Retail,4,284.7,0.25,0.719
3493,2023-03-29,725,2335,Deportes,Norte,Online,6,309.49,0.15,0.449
3494,2023-09-26,513,2070,Ropa,Oeste,Mayorista,1,253.61,0.15,0.462
3495,2023-11-19,271,2232,Ropa,Centro,Corporativo,18,13.38,0.15,0.488
3496,2023-11-14,387,2333,Deportes,Oeste,Retail,6,,0.05,0.486
3497,2023-07-14,534,2298,Belleza,Norte,Online,14,414.35,0.15,0.509
3498,2023-03-17,785,2153,Deportes,Centro,Corporativo,11,91.21,0.1,0.601
3499,2023-12-15,212,2089,Deportes,Centro,Mayorista,17,209.57,0.2,0.41
3500,2023-05-05,221,2333,Deportes,Oeste,Corporativo,9,386.42,0.15,0.534
3501,2023-01-17,643,2198,Belleza,Centro,Online,7,490.13,0.05,0.486
3502,2023-10-21,321,2160,Hogar,Oeste,Corporativo,14,475.81,0.1,0.612
3503,2023-12-25,730,2025,Alimentos,Este,Online,17,450.18,0.05,0.745
3504,2023-02-26,138,2120,Ropa,Centro,Corporativo,8,83.4,0.05,0.581
3505,2023-04-08,596,2300,Libros,Oeste,Retail,16,457.67,0.25,0.549
3506,2023-01-10,332,2211,Ropa,Este,Corporativo,12,439.83,0.05,0.529
3507,2023-08-14,629,2062,Ropa,Centro,Retail,12,191.59,0.05,0.675
3508,2023-06-10,248,2450,Belleza,Este,Online,5,200.29,0.0,0.425
3509,2023-08-03,496,2435,Electrónica,Centro,Retail,5,232.65,0.2,0.736
3510,2023-03-19,760,2067,Deportes,Norte,Corporativo,14,329.81,0.25,0.546
3511,2023-07-31,737,2252,Deportes,Norte,Retail,6,134.11,0.25,0.51
3512,2023-12-20,401,2409,Deportes,Oeste,Online,7,16.36,0.0,0.741
3513,2023-04-15,459,2458,Electrónica,Sur,Corporativo,17,74.91,0.1,0.728
3514,2023-07-30,337,2001,Belleza,Norte,Retail,9,222.86,0.0,0.625
3515,2023-09-14,746,2397,Alimentos,Sur,Retail,13,144.59,0.25,0.406
3516,2023-11-10,762,2107,Alimentos,Este,Mayorista,9,383.44,0.1,0.662
3517,2023-08-30,335,2285,Belleza,Este,Retail,16,57.81,0.25,0.517
3518,2023-02-01,302,2048,Libros,Sur,Mayorista,4,459.15,0.15,0.536
3519,2023-12-28,355,2139,Alimentos,Oeste,Online,2,448.19,0.1,0.456
3520,2023-03-12,697,2217,Belleza,Centro,Mayorista,13,454.83,0.25,0.583
3521,2023-09-23,761,2043,Alimentos,Sur,Online,13,371.11,0.0,0.661
3522,2023-04-17,334,2416,Deportes,Sur,Retail,19,57.96,0.25,0.496
3523,2023-10-15,444,2268,Hogar,Sur,Retail,12,221.88,0.0,0.729
3524,2023-06-16,633,2077,Belleza,Sur,Mayorista,4,70.05,0.1,0.468
3525,2023-12-06,565,2215,Ropa,Sur,Online,10,493.91,0.0,0.423
3526,2023-09-02,640,2381,Alimentos,Oeste,Retail,16,169.85,0.1,0.626
3527,2023-09-27,312,2097,Alimentos,Norte,Mayorista,19,294.74,0.05,0.697
3528,2023-07-12,562,2235,Electrónica,Centro,Mayorista,8,390.8,0.2,0.734
3529,2023-06-10,535,2281,Libros,Norte,Mayorista,6,460.7,0.1,0.669
3530,2023-03-30,382,2148,Hogar,Sur,Retail,4,379.0,0.05,0.47
3531,2023-08-24,661,2411,Electrónica,Norte,Online,7,338.88,0.05,0.742
3532,2023-09-30,706,2303,Deportes,Oeste,Retail,14,235.66,0.05,0.722
3533,2023-06-25,562,2483,Ropa,Este,Corporativo,13,304.67,0.05,0.457
3534,2023-10-07,506,2423,Libros,Norte,Corporativo,5,51.61,0.1,0.596
3535,2023-07-01,187,2065,Electrónica,Centro,Retail,9,442.54,0.0,0.594
3536,2023-12-13,143,2233,Belleza,Oeste,Online,3,274.17,0.05,0.555
3537,2023-12-15,560,2456,Alimentos,Este,Mayorista,10,24.87,0.15,0.744
3538,2023-11-26,377,2086,Alimentos,Oeste,Corporativo,15,460.35,0.05,0.421
3539,2023-12-21,782,2078,Libros,Sur,Corporativo,17,247.2,0.0,0.62
3540,2023-05-16,520,2204,Alimentos,Este,Retail,6,434.95,0.0,0.472
3541,2023-11-09,452,2278,Belleza,Centro,Corporativo,3,429.16,0.2,0.585
3542,2023-09-05,795,2336,Electrónica,Este,Corporativo,18,408.8,0.2,0.673
3543,2023-04-09,614,2253,Electrónica,Centro,Mayorista,5,35.39,0.05,0.486
3544,2023-05-07,729,2303,Alimentos,Sur,Mayorista,13,127.3,0.05,0.538
3545,2023-05-23,118,2379,Alimentos,Centro,Online,1,438.4,0.25,0.733
3546,2023-10-13,122,2129,Deportes,Oeste,Corporativo,17,450.0,0.25,0.667
3547,2023-06-02,512,2083,Ropa,Norte,Online,3,231.74,0.2,0.6
3548,2023-04-26,129,2275,Libros,Oeste,Online,19,222.82,0.05,0.478
3549,2023-06-02,207,2186,Electrónica,Oeste,Mayorista,12,91.69,0.25,0.549
3550,2023-05-28,466,2045,Libros,Este,Mayorista,8,484.36,0.15,0.671
3551,2023-12-27,380,2386,Deportes,Sur,Retail,8,110.5,0.1,0.687
3552,2023-04-17,227,2182,Electrónica,Norte,Mayorista,15,99.51,0.2,0.486
3553,2023-12-20,328,2267,Deportes,Centro,Online,11,332.06,0.2,0.632
3554,2023-12-27,210,2295,Deportes,Este,Corporativo,1,125.21,0.0,0.433
3555,2023-09-08,235,2321,Hogar,Sur,Online,16,469.69,0.05,0.408
3556,2023-06-12,461,2099,Alimentos,Norte,Online,14,10.4,0.2,0.592
3557,2023-09-03,285,2077,Belleza,Oeste,Online,7,7.85,0.2,0.479
3558,2023-06-28,755,2271,Hogar,Sur,Mayorista,6,254.91,0.25,0.428
3559,2023-10-14,683,2338,Libros,Sur,Online,4,246.59,0.15,0.655
3560,2023-05-21,228,2161,Belleza,Sur,Retail,8,85.87,0.05,0.574
3561,2023-05-28,360,2043,Libros,Oeste,Corporativo,19,249.79,0.1,0.679
3562,2023-03-04,614,2237,Alimentos,Centro,Mayorista,3,208.77,,0.632
3563,2023-10-21,548,2133,Belleza,Este,Online,4,445.71,0.1,0.655
3564,2023-12-13,203,2460,Hogar,Centro,Retail,13,9.58,0.0,0.508
3565,2023-10-06,582,2191,Libros,Norte,Corporativo,2,488.25,0.2,0.492
3566,2023-07-14,323,2355,Hogar,Este,Online,11,314.07,0.25,0.61
3567,2023-07-22,590,2277,Alimentos,Norte,Corporativo,16,80.16,0.15,0.47
3568,2023-06-26,572,2017,Belleza,Oeste,Mayorista,10,28.15,0.1,0.685
3569,2023-03-16,109,2011,Belleza,Centro,Mayorista,15,271.36,0.05,0.583
3570,2023-05-29,504,2179,Electrónica,Sur,Retail,10,121.27,0.0,0.479
3571,2023-01-22,401,2122,Deportes,Este,Mayorista,2,154.08,0.0,0.619
3572,2023-05-28,330,2245,Deportes,Sur,Retail,6,126.34,,0.731
3573,2024-01-01,165,2221,Hogar,Norte,Online,14,326.84,0.2,0.429
3574,2023-02-10,211,2372,Belleza,Sur,Corporativo,2,279.0,0.1,0.438
3575,2023-06-27,112,2050,Libros,Sur,Mayorista,10,43.6,0.1,0.695
3576,2023-08-15,492,2487,Hogar,Oeste,Corporativo,17,265.63,0.0,0.438
3577,2023-12-02,599,2070,Hogar,Oeste,Corporativo,8,396.64,0.1,0.414
3578,2023-05-12,697,2479,Ropa,Centro,Online,16,45.19,0.2,0.522
3579,2023-09-03,333,2047,Belleza,Norte,Online,14,445.42,0.0,0.563
3580,2023-04-20,701,2018,Deportes,Oeste,Mayorista,10,291.26,0.0,0.599
3581,2023-04-14,413,2261,Belleza,Oeste,Online,13,475.56,0.05,0.578
3582,2023-10-03,665,2083,Alimentos,Centro,Corporativo,1,78.33,0.05,0.72
3583,2023-05-19,111,2154,Hogar,Este,Retail,10,496.81,0.1,0.669
3584,2023-10-15,308,2052,Ropa,Centro,Retail,12,323.92,0.1,0.744
3585,2023-12-23,113,2106,Ropa,Sur,Retail,17,285.91,0.2,0.567
3586,2023-05-20,732,2356,Deportes,Sur,Mayorista,14,260.06,0.2,0.43
3587,2023-03-12,517,2303,Deportes,Oeste,Online,5,16.71,0.05,0.734
3588,2023-02-25,536,2134,Deportes,Oeste,Online,19,470.12,0.0,0.401
3589,2023-11-12,476,2442,Alimentos,Centro,Online,5,323.78,0.15,0.672
3590,2023-10-28,119,2068,Ropa,Centro,Online,15,,0.25,0.411
3591,2023-05-03,686,2010,Libros,Norte,Corporativo,13,15.37,0.25,0.666
3592,2023-05-05,169,2142,Alimentos,Sur,Retail,17,30.14,0.15,0.728
3593,2023-01-26,310,2191,Electrónica,Centro,Corporativo,1,306.65,0.1,0.536
3594,2023-12-09,200,2386,Hogar,Este,Mayorista,14,308.94,0.25,0.484
3595,2023-09-29,797,2377,Deportes,Norte,Retail,4,252.34,0.25,0.479
3596,2023-04-26,231,2068,Ropa,Centro,Retail,9,156.85,0.15,0.572
3597,2023-11-23,722,2022,Hogar,Oeste,Corporativo,17,268.21,0.15,0.46
3598,2023-04-30,480,2180,Belleza,Centro,Mayorista,3,260.57,0.05,0.636
3599,2023-01-27,231,2292,Alimentos,Oeste,Mayorista,13,14.61,0.0,0.529
3600,2023-02-21,119,2008,Electrónica,Oeste,Retail,12,144.82,0.2,0.513
3601,2023-07-31,635,2270,Belleza,Sur,Online,16,31.33,0.05,0.561
3602,2023-06-19,326,2386,Alimentos,Sur,Mayorista,4,450.58,0.25,0.59
3603,2023-08-30,253,2092,Alimentos,Centro,Corporativo,18,363.99,0.2,0.45
3604,2023-02-21,568,2453,Libros,Centro,Mayorista,3,498.08,0.05,0.648
3605,2023-12-15,504,2016,Hogar,Este,Retail,17,154.57,0.05,0.709
3606,2023-03-12,301,2153,Libros,Norte,Online,1,439.85,0.15,0.497
3607,2023-01-03,137,2404,Alimentos,Norte,Mayorista,19,303.51,0.2,0.463
3608,2023-10-09,287,2327,Electrónica,Centro,Retail,4,229.3,0.05,0.666
3609,2023-03-22,156,2148,Ropa,Sur,Mayorista,17,115.17,0.15,0.464
3610,2023-07-28,119,2376,Ropa,Este,Online,7,370.5,0.1,0.414
3611,2023-12-01,372,2266,Belleza,Norte,Corporativo,2,452.55,0.2,0.617
3612,2023-09-01,218,2421,Hogar,Centro,Retail,12,121.48,0.05,0.484
3613,2023-09-02,682,2327,Deportes,Sur,Retail,5,91.82,0.25,0.46
3614,2023-11-30,615,2105,Deportes,Sur,Online,16,349.63,0.1,0.744
